input.bodyId	input.name	input.type	GFInput.Classification	weight	output.bodyId	output.name	output.type	GFInput.Classification2
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	67	5813056435			type 116
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	1813222721	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2096525840			Anterior type 2
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1876471221	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1627117134	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	7	2155833665	put_AVL15c(vent1)_R	put_AVL15c	type 33
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2410988863	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2283421947			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	7	1068885266	PVLP001_R	PVLP001	type 19
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2067852579	put_AVL15b(vent1)_R	put_AVL15b	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	5813006315	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813066705	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	2096846027	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	14	1813206171	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	2315483773	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2095498288	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1346560069	put_AVL01j(aVLPT3)_R	put_AVL01j	type 120
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	2002406419			type 31
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2095481215	put_AVL15c(vent1)_R	put_AVL15c	type 33
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2222414812			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	31	2065192873	put_AVM12g(AMVF2)_R	put_AVM12g	type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5812992250			Anterior type 1
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	5813063231			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	18	2377221246	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2287181377			Anterior type 1
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813024031			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	6	2033817015	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2317867089	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	46	1497973422	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1938207942	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2346182454			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813067185			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	1630342124	put_AVL05g(aVLPT2)_R	put_AVL05g	type 58
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2156873528	put_AVL15b(vent1)_R	put_AVL15b	type 33
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1621357756	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1628291400	put_AVL05j(aVLPT2)_R	put_AVL05j	type 5
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	13	2377903039	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	5813023621			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2439964310	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2285813669	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	5813006933	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	5813006291	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	15	5813018686			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2158246363	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	39	5812998937	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1844223096			type 75
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	5813024910	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	7	5813069068	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2285118496			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2379271978	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	5813025549	put_AVL16n(AVF2)_R	put_AVL16n	type 39
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2409611656	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2443392355	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5901219755			type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2348927693	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2501693123	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2379595914	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	16	2347209856	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2036131300	put_PVL05od(PLPF2)_R	put_PVL05od	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	23	5813054797	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1632996774	put_AVL05g(aVLPT2)_R	put_AVL05g	type 58
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	5813034529	put_AVL14b(AVF10)_R	put_AVL14b	type 31
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1813235278	put_AVM12f(AMVF2)_R	put_AVM12f	type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	5813006296	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2317871147	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2377221619	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2410967137	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2188590741	put_AVL15b(vent1)_R	put_AVL15b	type 33
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1630678924	put_AVL05j(aVLPT2)_R	put_AVL05j	type 57
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2096500397	put_AVL15c(vent1)_R	put_AVL15c	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	9	1876276621	put_AVM12f(AMVF2)_R	put_AVM12f	type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	10	2222370777			type 31
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1197455268			type 104
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	1876902545	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2472354934	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1438524573	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	7	1907920694	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2065814899	put_AVL16n(AVF2)_R	put_AVL16n	type 39
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	1600666677	put_AVL05m(aVLPT2)_R	put_AVL05m	type 57
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	5813027050	put_AVL05m(aVLPT2)_R	put_AVL05m	type 57
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	7	5813039507	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2348910257			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1720109208			type 58
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1784795598	put_PVL05od(PLPF2)_R	put_PVL05od	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2346518646			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	5813023106	put_PVL05od(PLPF2)_R	put_PVL05od	type 46
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2472026764	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1877217777	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	2385436621	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1970025313	(AMVF2)_L?		type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	9	2284777374			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1907587934	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1937875810	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1688505620	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2221010328	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	5813006594	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813017691			type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	12	1813900946	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2279334086			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1876907399			Anterior type 1
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1562673627	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	18	2221053439	put_AVM12g(AMVF2)_R	put_AVM12g	type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1813559869	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813107136	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	9	2350615474			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2317197779	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	5813007438	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2032760275	put_AVL15c(vent1)_R	put_AVL15c	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	5813040280	put_AVL15a(vent1)_R	put_AVL15a	type 33
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1907510214	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	23	2065158506	put_AVL15c(vent1)_R	put_AVL15c	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	6	1813901059	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	6	5813034868	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813006614	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	47	5813070019	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	11	5813027278	put_AVL24c(lVLPT5)_R	put_AVL24c	type 79
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5813034701			Misc - Anterior
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1628624182	put_PVL05oi(PLPF2)_R	put_PVL05oi	type 7
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2378930791	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	1910328899	put_AVM12d(AMVF2)_R	put_AVM12d	type 8
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	1846886284	put_PVL05od(PLPF2)_R	put_PVL05od	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2316843746	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2411321234	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	1813901048	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	5812987602	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1814846802	put_PVL05od(PLPF2)_R	put_PVL05od	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	30	1814841869	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1503733177	put_PDL09h(PLPF1)_R	put_PDL09h	new type 13
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1937924009			Anterior type 2
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	2406533539			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1845876142	put_PVL05od(PLPF2)_R	put_PVL05od	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	1750721034	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	23	2316502686			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	8	1731605047	put_AVL05m(aVLPT2)_R	put_AVL05m	type 57
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	2067153349	put_AVL16n(AVF2)_R	put_AVL16n	type 39
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	46	1970698685	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	4	1815165718	put_PVL05oe(PLPF2)_R	put_PVL05oe	type 64
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	16	2158979725	put_AVM12g(AMVF2)_R	put_AVM12g	type 30
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1251287671	LC4	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	21	5813023322	put_PVL15q(LEF)_R	put_PVL15q	DNp06
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2099569065			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	2222029255			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	1	1907574944	LC4(lVLPT8)_R	LC4	LC4
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	72	1938260447			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	2286836128	JO-A/B/C	JO-A/B/C	JO
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	2	2220669844	put_AVL15a(vent1)_R	put_AVL15a	type 24
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	3	5813027282			Anterior type 3
5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21	5	5812998086	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2128566765	put_AVM06h(A16)_R	put_AVM06h	new type 20
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	5813077633	put_PVL03oi(PLPF4)_R	put_PVL03oi	new type 23
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	1405780725	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	17	5813024015	put_PVL15e(LEF)_R	put_PVL15e	DNp02
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1070950293	PVLP001_R	PVLP001	type 19
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	16	1411737459	put_ADL28c(aSIP2)_R	put_ADL28c	type 131
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1594795610	put_PVL07h(PLPF10)_R	put_PVL07h	type 69
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2157206476	put_AVL15a(vent1)_R	put_AVL15a	Anterior type 3
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1103102334	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	5813054376	put_AVL10k(LLEA)_R	put_AVL10k	type 19
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1072059176	put_PVL15i(LEF)_R	put_PVL15i	type 3
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1134819586	put_AVL01lb(aVLPT3)_R	put_AVL01lb	type 9
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1501111926	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1785502810	put_AVM08c(aVT1)_R	put_AVM08c	type 28
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	7	1998922583	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5812993692	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1938541380	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2158246363	put_AVL15a(vent1)_R	put_AVL15a	type 24
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	2067153349	put_AVL16n(AVF2)_R	put_AVL16n	type 39
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1814841869	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	16	5813057178	put_PVL15q(LEF)_R	put_PVL15q	type 119
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1218901359	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	18	1937875810	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813027278	put_AVL24c(lVLPT5)_R	put_AVL24c	type 79
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	5	1876471221	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813024031			Anterior type 3
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	2067852579	put_AVL15b(vent1)_R	put_AVL15b	type 24
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	17	1497973422	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	5812992250			Anterior type 1
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1877930505	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	6	1158864995	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1562673627	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1625080038	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	5813069053	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1815165718	put_PVL05oe(PLPF2)_R	put_PVL05oe	type 64
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1688505620	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1907510214	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1907587934	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1907584319	LC4(lVLPT8)_R	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	6	1907578957	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	5	1907571222	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	1938207942	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1907169406	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1938544937	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1906496111	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	1907920694	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	7	1877939213	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	9	1876898200	LC4(lVLPT8)_R	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	5813061197	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1874035952	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1845078711	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1840636280	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1838257401	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2471712152			Misc - Anterior
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813006594	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1782668028	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1781268241	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	1715459859	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	1621357756	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	5813055222	put_AVL01lb(aVLPT3)_R	put_AVL01lb	type 9
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1503999967	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1471601440	LC4	LC4	LC4
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	31	5813070019	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813025549	put_AVL16n(AVF2)_R	put_AVL16n	type 39
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1937924009			Anterior type 2
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1751761973			type 57
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	1913014120			Anterior type 1
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	2377566785	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	3	2032760275	put_AVL15c(vent1)_R	put_AVL15c	type 24
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	1783128580			type 57
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813006291	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	2315483773	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2156873528	put_AVL15b(vent1)_R	put_AVL15b	type 33
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	2	5813034701			Misc - Anterior
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	4	2221010328	JO-A/B/C	JO-A/B/C	JO
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2127219419			Anterior type 3
1630678915	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21	1	2065158112			Anterior type 1
